year,gender,lost_gen_min,lost_gen_max,babyboomers_min,babyboomers_max,age,population,lost_gen,babyboomers,generation
2002,F,20,31,51,57,41,763.25,False,False,other
2003,F,21,32,52,58,41,771.528,False,False,other
2004,F,22,33,53,59,41,792.2135,False,False,other
2005,F,23,34,54,60,41,821.3385,False,False,other
2006,F,24,35,55,61,41,847.057,False,False,other
2007,F,25,36,56,62,41,769.065,False,False,other
2008,F,26,37,57,63,41,802.97,False,False,other
2009,F,27,38,58,64,41,909.7575,False,False,other
2010,F,28,39,59,65,41,896.309,False,False,other
2011,F,29,40,60,66,41,907.335,False,False,other
2012,F,30,41,61,67,41,930.3965,True,False,Lost generation
2013,F,31,42,62,68,41,958.2665,True,False,Lost generation
2014,F,32,43,63,69,41,987.555,True,False,Lost generation
2015,F,33,44,64,70,41,986.8735,True,False,Lost generation
2016,F,34,45,65,71,41,944.819,True,False,Lost generation
2017,F,35,46,66,72,41,895.1145,True,False,Lost generation
2018,F,36,47,67,73,41,854.8145,True,False,Lost generation
2019,F,37,48,68,74,41,824.448,True,False,Lost generation
2020,F,38,49,69,75,41,795.3745,True,False,Lost generation
2021,F,39,50,70,76,41,765.473,True,False,Lost generation
2022,F,40,51,71,77,41,734.3445,True,False,Lost generation
2023,F,41,52,72,78,41,712.9515,True,False,Lost generation
2024,F,42,53,73,79,41,706.881,False,False,other
2025,F,43,54,74,80,41,700.196,False,False,other
2026,F,44,55,75,81,41,687.373,False,False,other
2027,F,45,56,76,82,41,665.7005,False,False,other
2028,F,46,57,77,83,41,653.0185,False,False,other
2029,F,47,58,78,84,41,650.084,False,False,other
2030,F,48,59,79,85,41,634.771,False,False,other
2031,F,49,60,80,86,41,615.817,False,False,other
2032,F,50,61,81,87,41,608.7455,False,False,other
2033,F,51,62,82,88,41,605.6185,False,False,other
2034,F,52,63,83,89,41,600.694,False,False,other
2035,F,53,64,84,90,41,609.762,False,False,other
2036,F,54,65,85,91,41,612.846,False,False,other
2037,F,55,66,86,92,41,610.534,False,False,other
2038,F,56,67,87,93,41,614.9335,False,False,other
2039,F,57,68,88,94,41,615.002,False,False,other
2040,F,58,69,89,95,41,611.8255,False,False,other
2041,F,59,70,90,96,41,612.5775,False,False,other
2042,F,60,71,91,97,41,610.6925,False,False,other
2043,F,61,72,92,98,41,599.493,False,False,other
2044,F,62,73,93,99,41,588.069,False,False,other
2045,F,63,74,94,100,41,577.0655,False,False,other
2046,F,64,75,95,101,41,566.342,False,False,other
2047,F,65,76,96,102,41,563.654,False,False,other
2048,F,66,77,97,103,41,567.344,False,False,other
2049,F,67,78,98,104,41,566.981,False,False,other
2050,F,68,79,99,105,41,562.186,False,False,other
2051,F,69,80,100,106,41,554.64,False,False,other
2052,F,70,81,100,107,41,546.153,False,False,other
2053,F,71,82,100,108,41,538.5395,False,False,other
2054,F,72,83,100,109,41,535.769,False,False,other
2055,F,73,84,100,110,41,528.6995,False,False,other
2056,F,74,85,100,111,41,521.7045,False,False,other
2057,F,75,86,100,112,41,513.538,False,False,other
2058,F,76,87,100,113,41,489.493,False,False,other
2059,F,77,88,100,114,41,466.1065,False,False,other
2060,F,78,89,100,115,41,450.436,False,False,other
2061,F,79,90,100,116,41,442.4505,False,False,other
2062,F,80,91,100,117,41,441.6065,False,False,other
2063,F,81,92,100,118,41,438.658,False,False,other
2064,F,82,93,100,119,41,437.6485,False,False,other
2065,F,83,94,100,120,41,437.9565,False,False,other
2066,F,84,95,100,121,41,437.4405,False,False,other
2067,F,85,96,100,122,41,437.206,False,False,other
2068,F,86,97,100,123,41,438.425,False,False,other
2069,F,87,98,100,124,41,438.7455,False,False,other
2070,F,88,99,100,125,41,438.6575,False,False,other
2071,F,89,100,100,126,41,438.564,False,False,other
2072,F,90,101,100,127,41,438.3305,False,False,other
2073,F,91,102,100,128,41,437.8955,False,False,other
2074,F,92,103,100,129,41,437.4735,False,False,other
2075,F,93,104,100,130,41,437.2315,False,False,other
2076,F,94,105,100,131,41,436.0785,False,False,other
2077,F,95,106,100,132,41,433.823,False,False,other
2078,F,96,107,100,133,41,431.7295,False,False,other
2079,F,97,108,100,134,41,430.065,False,False,other
2080,F,98,109,100,135,41,428.623,False,False,other
2081,F,99,110,100,136,41,426.936,False,False,other
2082,F,100,111,100,137,41,424.696,False,False,other
2083,F,100,112,100,138,41,421.719,False,False,other
2084,F,100,113,100,139,41,417.305,False,False,other
2085,F,100,114,100,140,41,413.1095,False,False,other
2086,F,100,115,100,141,41,409.3235,False,False,other
2087,F,100,116,100,142,41,405.121,False,False,other
2088,F,100,117,100,143,41,400.7985,False,False,other
2089,F,100,118,100,144,41,395.9975,False,False,other
2090,F,100,119,100,145,41,391.3625,False,False,other
2091,F,100,120,100,146,41,387.064,False,False,other
2092,F,100,121,100,147,41,382.939,False,False,other
2093,F,100,122,100,148,41,379.539,False,False,other
2094,F,100,123,100,149,41,376.0755,False,False,other
2095,F,100,124,100,150,41,371.443,False,False,other
2096,F,100,125,100,151,41,367.003,False,False,other
2097,F,100,126,100,152,41,364.3355,False,False,other
2098,F,100,127,100,153,41,362.2505,False,False,other
2099,F,100,128,100,154,41,360.356,False,False,other
2100,F,100,129,100,155,41,358.473,False,False,other
1950,M,-32,-21,-1,5,42,454.699,False,False,other
1951,M,-31,-20,0,6,42,458.74,False,False,other
1952,M,-30,-19,1,7,42,462.3105,False,False,other
1953,M,-29,-18,2,8,42,464.7105,False,False,other
1954,M,-28,-17,3,9,42,470.841,False,False,other
1955,M,-27,-16,4,10,42,474.4045,False,False,other
1956,M,-26,-15,5,11,42,476.965,False,False,other
1957,M,-25,-14,6,12,42,475.462,False,False,other
1958,M,-24,-13,7,13,42,472.152,False,False,other
1959,M,-23,-12,8,14,42,464.696,False,False,other
1960,M,-22,-11,9,15,42,449.7475,False,False,other
1961,M,-21,-10,10,16,42,445.423,False,False,other
1962,M,-20,-9,11,17,42,472.6365,False,False,other
1963,M,-19,-8,12,18,42,492.3515,False,False,other
1964,M,-18,-7,13,19,42,502.5255,False,False,other
1965,M,-17,-6,14,20,42,541.504,False,False,other
1966,M,-16,-5,15,21,42,598.2345,False,False,other
1967,M,-15,-4,16,22,42,662.391,False,False,other
1968,M,-14,-3,17,23,42,715.56,False,False,other
1969,M,-13,-2,18,24,42,744.7395,False,False,other
1970,M,-12,-1,19,25,42,757.728,False,False,other
1971,M,-11,0,20,26,42,773.02,False,False,other
1972,M,-10,1,21,27,42,790.8095,False,False,other
1973,M,-9,2,22,28,42,810.5755,False,False,other
1974,M,-8,3,23,29,42,826.2265,False,False,other
1975,M,-7,4,24,30,42,832.6725,False,False,other
1976,M,-6,5,25,31,42,835.4435,False,False,other
1977,M,-5,6,26,32,42,847.204,False,False,other
1978,M,-4,7,27,33,42,868.4345,False,False,other
1979,M,-3,8,28,34,42,867.6,False,False,other
1980,M,-2,9,29,35,42,833.3435,False,False,other
1981,M,-1,10,30,36,42,802.6565,False,False,other
1982,M,0,11,31,37,42,846.8255,False,False,other
1983,M,1,12,32,38,42,932.681,False,False,other
1984,M,2,13,33,39,42,962.325,False,False,other
1985,M,3,14,34,40,42,951.44,False,False,other
1986,M,4,15,35,41,42,929.937,False,False,other
1987,M,5,16,36,42,42,845.3,False,True,Babyboomers
1988,M,6,17,37,43,42,822.649,False,True,Babyboomers
1989,M,7,18,38,44,42,1031.782,False,True,Babyboomers
1990,M,8,19,39,45,42,1215.5805,False,True,Babyboomers
1991,M,9,20,40,46,42,1225.032,False,True,Babyboomers
1992,M,10,21,41,47,42,1129.563,False,True,Babyboomers
1993,M,11,22,42,48,42,1003.2225,False,True,Babyboomers
1994,M,12,23,43,49,42,933.635,False,False,other
1995,M,13,24,44,50,42,879.9185,False,False,other
1996,M,14,25,45,51,42,838.7115,False,False,other
1997,M,15,26,46,52,42,823.1695,False,False,other
1998,M,16,27,47,53,42,806.0905,False,False,other
1999,M,17,28,48,54,42,771.7225,False,False,other
2000,M,18,29,49,55,42,773.078,False,False,other
2001,M,19,30,50,56,42,788.5165,False,False,other
2002,M,20,31,51,57,42,782.0465,False,False,other
2003,M,21,32,52,58,42,780.2515,False,False,other
2004,M,22,33,53,59,42,789.0335,False,False,other
2005,M,23,34,54,60,42,810.1265,False,False,other
2006,M,24,35,55,61,42,839.9075,False,False,other
2007,M,25,36,56,62,42,864.396,False,False,other
2008,M,26,37,57,63,42,784.3485,False,False,other
2009,M,27,38,58,64,42,818.1275,False,False,other
2010,M,28,39,59,65,42,927.911,False,False,other
2011,M,29,40,60,66,42,918.0495,False,False,other
2012,M,30,41,61,67,42,930.3575,False,False,other
2013,M,31,42,62,68,42,955.508,True,False,Lost generation
2014,M,32,43,63,69,42,985.134,True,False,Lost generation
2015,M,33,44,64,70,42,1016.0905,True,False,Lost generation
2016,M,34,45,65,71,42,1016.5745,True,False,Lost generation
2017,M,35,46,66,72,42,972.704,True,False,Lost generation
2018,M,36,47,67,73,42,921.8145,True,False,Lost generation
2019,M,37,48,68,74,42,881.1285,True,False,Lost generation
2020,M,38,49,69,75,42,849.1325,True,False,Lost generation
2021,M,39,50,70,76,42,818.8605,True,False,Lost generation
2022,M,40,51,71,77,42,787.933,True,False,Lost generation
2023,M,41,52,72,78,42,754.972,True,False,Lost generation
2024,M,42,53,73,79,42,731.7005,True,False,Lost generation
2025,M,43,54,74,80,42,726.599,False,False,other
2026,M,44,55,75,81,42,722.0095,False,False,other
2027,M,45,56,76,82,42,711.179,False,False,other
2028,M,46,57,77,83,42,690.989,False,False,other
2029,M,47,58,78,84,42,679.092,False,False,other
2030,M,48,59,79,85,42,676.204,False,False,other
2031,M,49,60,80,86,42,660.5155,False,False,other
2032,M,50,61,81,87,42,641.987,False,False,other
2033,M,51,62,82,88,42,637.5215,False,False,other
2034,M,52,63,83,89,42,636.2885,False,False,other
2035,M,53,64,84,90,42,629.538,False,False,other
2036,M,54,65,85,91,42,637.146,False,False,other
2037,M,55,66,86,92,42,637.619,False,False,other
2038,M,56,67,87,93,42,633.4055,False,False,other
2039,M,57,68,88,94,42,637.6985,False,False,other
2040,M,58,69,89,95,42,638.065,False,False,other
2041,M,59,70,90,96,42,636.1105,False,False,other
2042,M,60,71,91,97,42,637.6615,False,False,other
2043,M,61,72,92,98,42,635.0665,False,False,other
2044,M,62,73,93,99,42,623.12,False,False,other
2045,M,63,74,94,100,42,611.4855,False,False,other
2046,M,64,75,95,101,42,599.173,False,False,other
2047,M,65,76,96,102,42,586.969,False,False,other
2048,M,66,77,97,103,42,583.3715,False,False,other
2049,M,67,78,98,104,42,587.525,False,False,other
2050,M,68,79,99,105,42,587.348,False,False,other
2051,M,69,80,100,106,42,582.327,False,False,other
2052,M,70,81,100,107,42,575.6635,False,False,other
2053,M,71,82,100,108,42,567.0025,False,False,other
2054,M,72,83,100,109,42,557.955,False,False,other
2055,M,73,84,100,110,42,554.374,False,False,other
2056,M,74,85,100,111,42,547.7425,False,False,other
2057,M,75,86,100,112,42,541.27,False,False,other
2058,M,76,87,100,113,42,532.173,False,False,other
2059,M,77,88,100,114,42,506.25,False,False,other
2060,M,78,89,100,115,42,481.461,False,False,other
2061,M,79,90,100,116,42,465.4965,False,False,other
2062,M,80,91,100,117,42,458.691,False,False,other
2063,M,81,92,100,118,42,458.889,False,False,other
2064,M,82,93,100,119,42,455.7825,False,False,other
2065,M,83,94,100,120,42,454.697,False,False,other
2066,M,84,95,100,121,42,454.95,False,False,other
2067,M,85,96,100,122,42,454.3665,False,False,other
2068,M,86,97,100,123,42,454.1115,False,False,other
2069,M,87,98,100,124,42,455.4185,False,False,other
2070,M,88,99,100,125,42,455.781,False,False,other
2071,M,89,100,100,126,42,455.6925,False,False,other
2072,M,90,101,100,127,42,455.5935,False,False,other
2073,M,91,102,100,128,42,455.3305,False,False,other
2074,M,92,103,100,129,42,454.837,False,False,other
2075,M,93,104,100,130,42,454.405,False,False,other
2076,M,94,105,100,131,42,454.195,False,False,other
2077,M,95,106,100,132,42,452.9975,False,False,other
2078,M,96,107,100,133,42,450.645,False,False,other
2079,M,97,108,100,134,42,448.4985,False,False,other
2080,M,98,109,100,135,42,446.7875,False,False,other
2081,M,99,110,100,136,42,445.312,False,False,other
2082,M,100,111,100,137,42,443.586,False,False,other
2083,M,100,112,100,138,42,441.2535,False,False,other
2084,M,100,113,100,139,42,438.1725,False,False,other
2085,M,100,114,100,140,42,433.5725,False,False,other
2086,M,100,115,100,141,42,429.2055,False,False,other
2087,M,100,116,100,142,42,425.2385,False,False,other
2088,M,100,117,100,143,42,420.831,False,False,other
2089,M,100,118,100,144,42,416.319,False,False,other
2090,M,100,119,100,145,42,411.29,False,False,other
2091,M,100,120,100,146,42,406.4715,False,False,other
2092,M,100,121,100,147,42,402.0005,False,False,other
2093,M,100,122,100,148,42,397.6845,False,False,other
2094,M,100,123,100,149,42,394.1635,False,False,other
2095,M,100,124,100,150,42,390.5845,False,False,other
2096,M,100,125,100,151,42,385.739,False,False,other
2097,M,100,126,100,152,42,381.1115,False,False,other
2098,M,100,127,100,153,42,378.371,False,False,other
2099,M,100,128,100,154,42,376.2245,False,False,other
2100,M,100,129,100,155,42,374.262,False,False,other
1950,F,-32,-21,-1,5,42,470.7995,False,False,other
1951,F,-31,-20,0,6,42,486.6355,False,False,other
1952,F,-30,-19,1,7,42,497.5335,False,False,other
1953,F,-29,-18,2,8,42,508.3245,False,False,other
1954,F,-28,-17,3,9,42,524.352,False,False,other
1955,F,-27,-16,4,10,42,530.985,False,False,other
1956,F,-26,-15,5,11,42,536.7175,False,False,other
1957,F,-25,-14,6,12,42,540.845,False,False,other
1958,F,-24,-13,7,13,42,543.6915,False,False,other
1959,F,-23,-12,8,14,42,544.3925,False,False,other
1960,F,-22,-11,9,15,42,535.7295,False,False,other
1961,F,-21,-10,10,16,42,539.638,False,False,other
1962,F,-20,-9,11,17,42,586.864,False,False,other
1963,F,-19,-8,12,18,42,621.549,False,False,other
1964,F,-18,-7,13,19,42,631.6325,False,False,other
1965,F,-17,-6,14,20,42,655.92,False,False,other
1966,F,-16,-5,15,21,42,675.221,False,False,other
1967,F,-15,-4,16,22,42,701.5275,False,False,other
1968,F,-14,-3,17,23,42,728.364,False,False,other
1969,F,-13,-2,18,24,42,740.3025,False,False,other
1970,F,-12,-1,19,25,42,747.858,False,False,other
1971,F,-11,0,20,26,42,761.261,False,False,other
1972,F,-10,1,21,27,42,776.5575,False,False,other
1973,F,-9,2,22,28,42,797.116,False,False,other
1974,F,-8,3,23,29,42,817.622,False,False,other
1975,F,-7,4,24,30,42,827.7955,False,False,other
1976,F,-6,5,25,31,42,830.4525,False,False,other
1977,F,-5,6,26,32,42,840.951,False,False,other
1978,F,-4,7,27,33,42,858.1245,False,False,other
1979,F,-3,8,28,34,42,856.8095,False,False,other
1980,F,-2,9,29,35,42,828.1955,False,False,other
1981,F,-1,10,30,36,42,798.5525,False,False,other
1982,F,0,11,31,37,42,841.1265,False,False,other
1983,F,1,12,32,38,42,928.5075,False,False,other
1984,F,2,13,33,39,42,961.9175,False,False,other
1985,F,3,14,34,40,42,951.7765,False,False,other
1986,F,4,15,35,41,42,927.12,False,False,other
1987,F,5,16,36,42,42,838.727,False,True,Babyboomers
1988,F,6,17,37,43,42,807.279,False,True,Babyboomers
1989,F,7,18,38,44,42,1005.6285,False,True,Babyboomers
1990,F,8,19,39,45,42,1188.779,False,True,Babyboomers
1991,F,9,20,40,46,42,1199.6085,False,True,Babyboomers
1992,F,10,21,41,47,42,1104.7365,False,True,Babyboomers
1993,F,11,22,42,48,42,986.1315,False,True,Babyboomers
1994,F,12,23,43,49,42,920.1985,False,False,other
1995,F,13,24,44,50,42,864.2345,False,False,other
1996,F,14,25,45,51,42,821.135,False,False,other
1997,F,15,26,46,52,42,804.4985,False,False,other
1998,F,16,27,47,53,42,788.1565,False,False,other
1999,F,17,28,48,54,42,754.57,False,False,other
2000,F,18,29,49,55,42,756.9485,False,False,other
2001,F,19,30,50,56,42,772.1515,False,False,other
2002,F,20,31,51,57,42,765.102,False,False,other
2003,F,21,32,52,58,42,763.7725,False,False,other
2004,F,22,33,53,59,42,772.2295,False,False,other
2005,F,23,34,54,60,42,792.944,False,False,other
2006,F,24,35,55,61,42,822.157,False,False,other
2007,F,25,36,56,62,42,847.804,False,False,other
2008,F,26,37,57,63,42,769.7345,False,False,other
2009,F,27,38,58,64,42,803.756,False,False,other
2010,F,28,39,59,65,42,910.516,False,False,other
2011,F,29,40,60,66,42,896.839,False,False,other
2012,F,30,41,61,67,42,907.742,False,False,other
2013,F,31,42,62,68,42,930.9205,True,False,Lost generation
2014,F,32,43,63,69,42,958.7715,True,False,Lost generation
2015,F,33,44,64,70,42,988.015,True,False,Lost generation
2016,F,34,45,65,71,42,987.3635,True,False,Lost generation
2017,F,35,46,66,72,42,945.3885,True,False,Lost generation
2018,F,36,47,67,73,42,895.8375,True,False,Lost generation
2019,F,37,48,68,74,42,855.4995,True,False,Lost generation
2020,F,38,49,69,75,42,824.73,True,False,Lost generation
2021,F,39,50,70,76,42,795.3755,True,False,Lost generation
2022,F,40,51,71,77,42,765.541,True,False,Lost generation
2023,F,41,52,72,78,42,734.4635,True,False,Lost generation
2024,F,42,53,73,79,42,713.092,True,False,Lost generation
2025,F,43,54,74,80,42,707.0325,False,False,other
2026,F,44,55,75,81,42,700.359,False,False,other
2027,F,45,56,76,82,42,687.551,False,False,other
2028,F,46,57,77,83,42,665.898,False,False,other
2029,F,47,58,78,84,42,653.23,False,False,other
2030,F,48,59,79,85,42,650.3035,False,False,other
2031,F,49,60,80,86,42,635.0055,False,False,other
2032,F,50,61,81,87,42,616.068,False,False,other
2033,F,51,62,82,88,42,609.0065,False,False,other
2034,F,52,63,83,89,42,605.8865,False,False,other
2035,F,53,64,84,90,42,600.97,False,False,other
2036,F,54,65,85,91,42,610.039,False,False,other
2037,F,55,66,86,92,42,613.1265,False,False,other
2038,F,56,67,87,93,42,610.822,False,False,other
2039,F,57,68,88,94,42,615.225,False,False,other
2040,F,58,69,89,95,42,615.2985,False,False,other
2041,F,59,70,90,96,42,612.129,False,False,other
2042,F,60,71,91,97,42,612.8865,False,False,other
2043,F,61,72,92,98,42,611.008,False,False,other
2044,F,62,73,93,99,42,599.818,False,False,other
2045,F,63,74,94,100,42,588.403,False,False,other
2046,F,64,75,95,101,42,577.408,False,False,other
2047,F,65,76,96,102,42,566.6935,False,False,other
2048,F,66,77,97,103,42,564.0115,False,False,other
2049,F,67,78,98,104,42,567.7045,False,False,other
2050,F,68,79,99,105,42,567.346,False,False,other
2051,F,69,80,100,106,42,562.557,False,False,other
2052,F,70,81,100,107,42,555.018,False,False,other
2053,F,71,82,100,108,42,546.538,False,False,other
2054,F,72,83,100,109,42,538.931,False,False,other
2055,F,73,84,100,110,42,536.165,False,False,other
2056,F,74,85,100,111,42,529.101,False,False,other
2057,F,75,86,100,112,42,522.112,False,False,other
2058,F,76,87,100,113,42,513.952,False,False,other
2059,F,77,88,100,114,42,489.9175,False,False,other
2060,F,78,89,100,115,42,466.541,False,False,other
2061,F,79,90,100,116,42,450.878,False,False,other
2062,F,80,91,100,117,42,442.898,False,False,other
2063,F,81,92,100,118,42,442.0575,False,False,other
2064,F,82,93,100,119,42,439.1125,False,False,other
2065,F,83,94,100,120,42,438.106,False,False,other
2066,F,84,95,100,121,42,438.4165,False,False,other
